State,County,Preventable Hospital Stays,PCP Number,PCP Rate,MHP Number,MHP Rate,Smoking %,Obesity %,Physical Inactivy %,Mammogram %,Flu Vaccine %,Income 80%,Income 20%,Life Expectancy
Maine,Piscataquis,4521.0,10.0,60.0,37.0,220.0,24,36,27,42.0,34.0,76318.0,16285.0,76.670672121
Maine,Sagadahoc,2878.0,22.0,62.0,79.0,220.0,18,24,18,38.0,41.0,111318.0,28105.0,79.958779902
Maine,Somerset,3632.0,28.0,55.0,88.0,174.0,26,34,27,47.0,43.0,83428.0,16799.0,76.517093425
Maine,Waldo,3588.0,29.0,73.0,104.0,262.0,20,31,20,45.0,41.0,98717.0,22117.0,78.62322548
Maine,Washington,3314.0,18.0,57.0,186.0,593.0,25,34,27,44.0,34.0,80987.0,16746.0,76.608900113
Maine,York,3535.0,154.0,75.0,861.0,415.0,17,30,21,50.0,52.0,120434.0,30535.0,79.160834304
Maryland,Allegany,4377.0,43.0,61.0,220.0,312.0,20,35,29,48.0,45.0,88239.0,19439.0,76.689062147
Maryland,Anne Arundel,3924.0,391.0,68.0,1180.0,204.0,14,31,20,41.0,54.0,176599.0,47905.0,79.339655834
Maryland,Baltimore,4938.0,829.0,100.0,2703.0,327.0,15,31,23,45.0,55.0,144043.0,34514.0,78.095620473
Maryland,Calvert,3898.0,47.0,51.0,182.0,197.0,15,31,21,40.0,54.0,182000.0,52926.0,79.514429844
Maryland,Caroline,3964.0,11.0,33.0,15.0,45.0,21,41,31,39.0,49.0,114460.0,26003.0,76.828699724
Maryland,Carroll,4461.0,75.0,45.0,377.0,224.0,15,31,23,43.0,56.0,166156.0,43426.0,78.629543228
Maryland,Cecil,4326.0,43.0,42.0,223.0,217.0,19,36,28,39.0,51.0,135114.0,32354.0,75.702779294
Maryland,Charles,4241.0,63.0,39.0,275.0,168.0,15,40,25,36.0,45.0,167000.0,47371.0,78.609571236
Maryland,Dorchester,3345.0,15.0,47.0,82.0,257.0,21,40,32,46.0,51.0,100306.0,21551.0,75.586125688
Maryland,Frederick,3689.0,161.0,63.0,605.0,233.0,14,31,21,40.0,54.0,171231.0,43601.0,80.553798625
Maryland,Garrett,3899.0,16.0,55.0,47.0,162.0,18,36,27,42.0,41.0,103442.0,24204.0,78.328352408
Maryland,Harford,3461.0,140.0,55.0,508.0,199.0,16,32,24,45.0,55.0,159740.0,38987.0,78.968719995
Maryland,Howard,2919.0,620.0,192.0,1005.0,309.0,9,26,16,47.0,59.0,218386.0,57712.0,83.152097621
Maryland,Kent,2085.0,17.0,88.0,36.0,185.0,17,30,27,42.0,56.0,124189.0,26028.0,79.001511172
Maryland,Montgomery,2729.0,1455.0,138.0,3460.0,329.0,9,22,16,40.0,55.0,214585.0,47227.0,84.603949377
Maryland,Prince George's,4718.0,498.0,55.0,1449.0,159.0,13,38,23,37.0,41.0,153110.0,40238.0,79.597792991
Maryland,Queen Anne's,2657.0,18.0,36.0,53.0,105.0,16,28,21,40.0,55.0,164004.0,43175.0,79.764929286
Maryland,St. Mary's,4183.0,42.0,37.0,137.0,121.0,17,37,23,38.0,47.0,160063.0,40723.0,78.662704766
Maryland,Somerset,4614.0,9.0,35.0,75.0,293.0,22,42,33,41.0,49.0,88479.0,15513.0,75.50218047
Maryland,Talbot,1861.0,37.0,100.0,181.0,487.0,16,29,21,49.0,55.0,139782.0,29588.0,80.357188917
Maryland,Washington,4205.0,85.0,56.0,380.0,252.0,19,37,28,39.0,53.0,119017.0,25588.0,76.793123445
Maryland,Wicomico,3907.0,64.0,62.0,358.0,346.0,19,36,26,43.0,47.0,109584.0,24719.0,76.656275576
Maryland,Worcester,3078.0,44.0,85.0,130.0,249.0,17,37,27,45.0,52.0,119171.0,27070.0,79.66070846
Maryland,Baltimore City,6147.0,629.0,104.0,2933.0,494.0,21,35,26,41.0,48.0,109131.0,17192.0,72.845143557
Massachusetts,Barnstable,2994.0,200.0,94.0,1129.0,530.0,16,23,17,55.0,55.0,141251.0,32440.0,79.730695687
Massachusetts,Berkshire,3715.0,149.0,118.0,1131.0,905.0,19,27,20,51.0,53.0,118575.0,24519.0,78.246562329
Massachusetts,Bristol,6086.0,298.0,53.0,2875.0,509.0,19,29,24,58.0,54.0,136161.0,25260.0,78.728437992
Massachusetts,Dukes,3011.0,9.0,52.0,122.0,704.0,15,28,19,48.0,55.0,145288.0,30877.0,81.947010369
Massachusetts,Essex,5203.0,584.0,74.0,4688.0,594.0,15,26,19,55.0,55.0,162300.0,29812.0,80.241408538
Massachusetts,Franklin,4440.0,48.0,68.0,589.0,839.0,18,28,20,50.0,56.0,113270.0,25777.0,80.270501051
Massachusetts,Hampden,5199.0,316.0,67.0,4597.0,986.0,19,31,26,50.0,53.0,116633.0,20749.0,78.210057745
Massachusetts,Hampshire,3622.0,223.0,138.0,1543.0,959.0,16,21,17,53.0,60.0,136512.0,29170.0,80.569191943
Massachusetts,Middlesex,4393.0,2037.0,126.0,9705.0,602.0,12,22,17,54.0,58.0,197345.0,40274.0,82.368555871
Massachusetts,Nantucket,3365.0,7.0,62.0,46.0,404.0,13,25,20,46.0,48.0,186545.0,45703.0,83.268328741
Massachusetts,Norfolk,4637.0,896.0,127.0,4451.0,630.0,13,25,18,55.0,58.0,197587.0,40899.0,81.903612013
Massachusetts,Plymouth,5559.0,326.0,63.0,2896.0,556.0,17,27,22,57.0,57.0,167129.0,35854.0,79.849434226
Massachusetts,Suffolk,5131.0,1203.0,149.0,6951.0,865.0,16,21,19,48.0,50.0,154278.0,19988.0,81.627877666
Massachusetts,Worcester,4659.0,837.0,101.0,4325.0,521.0,18,28,22,54.0,53.0,146485.0,28994.0,79.332210617
Michigan,Alcona,2794.0,6.0,58.0,6.0,58.0,24,32,23,49.0,30.0,77477.0,18699.0,76.889778005
Michigan,Alger,2125.0,7.0,77.0,6.0,66.0,24,36,25,51.0,32.0,83444.0,20486.0,80.022460283
Michigan,Allegan,4143.0,26.0,22.0,109.0,92.0,21,32,21,42.0,43.0,109261.0,29380.0,78.973371962
Michigan,Alpena,3609.0,19.0,67.0,96.0,338.0,24,35,25,47.0,46.0,87511.0,18747.0,77.762980326
Michigan,Antrim,3405.0,15.0,64.0,8.0,34.0,22,32,28,43.0,49.0,100406.0,25716.0,80.867156575
Michigan,Arenac,5273.0,5.0,33.0,32.0,215.0,26,39,28,48.0,42.0,80055.0,20476.0,77.650370797
Michigan,Baraga,1969.0,8.0,96.0,12.0,146.0,26,30,23,43.0,29.0,87218.0,19364.0,75.968301648
Michigan,Barry,4106.0,21.0,34.0,75.0,122.0,22,34,29,45.0,46.0,109709.0,30796.0,79.673078226
Michigan,Bay,6355.0,40.0,38.0,271.0,263.0,21,36,26,46.0,50.0,93212.0,22051.0,77.161575137
Michigan,Benzie,2737.0,11.0,62.0,26.0,146.0,21,32,29,47.0,54.0,100922.0,25607.0,79.980655169
Michigan,Berrien,3440.0,124.0,80.0,366.0,239.0,22,34,22,46.0,46.0,105450.0,21643.0,77.809324868
Michigan,Branch,5881.0,19.0,44.0,66.0,152.0,25,39,25,42.0,46.0,90863.0,24401.0,76.795558617
Michigan,Calhoun,4460.0,78.0,58.0,461.0,344.0,22,37,27,47.0,51.0,95255.0,21359.0,76.068024481
Michigan,Cass,3140.0,11.0,21.0,52.0,100.0,22,36,27,41.0,49.0,103268.0,26966.0,78.023946349
Michigan,Charlevoix,3253.0,22.0,84.0,53.0,203.0,20,38,17,53.0,46.0,102856.0,25230.0,79.591053915
Michigan,Cheboygan,3694.0,15.0,59.0,24.0,95.0,23,30,27,45.0,40.0,84836.0,21494.0,77.7833027
Michigan,Chippewa,5411.0,24.0,64.0,141.0,378.0,25,43,32,45.0,39.0,85384.0,19279.0,78.547469903
Michigan,Clare,4342.0,10.0,33.0,32.0,103.0,27,36,31,42.0,35.0,77219.0,17969.0,74.888401917
Michigan,Clinton,3606.0,25.0,32.0,89.0,112.0,18,35,22,52.0,48.0,128212.0,32417.0,81.55975825
Michigan,Crawford,4124.0,12.0,86.0,21.0,150.0,24,32,23,44.0,31.0,87859.0,21066.0,76.035172111
Michigan,Delta,1931.0,27.0,75.0,55.0,154.0,23,36,23,54.0,41.0,92933.0,20336.0,78.230422267
Michigan,Dickinson,2364.0,22.0,87.0,93.0,368.0,21,23,18,56.0,41.0,97358.0,23042.0,79.331750688
Michigan,Eaton,4239.0,42.0,38.0,199.0,180.0,19,34,21,46.0,45.0,113507.0,31351.0,79.169307928
Michigan,Emmet,3342.0,46.0,138.0,111.0,332.0,20,26,19,54.0,53.0,103948.0,25945.0,79.887822474
Michigan,Genesee,5884.0,350.0,86.0,1218.0,300.0,24,36,26,46.0,49.0,96131.0,20477.0,75.454623906
Michigan,Gladwin,4069.0,5.0,20.0,30.0,118.0,26,45,28,49.0,43.0,81902.0,19136.0,76.554203758
Michigan,Gogebic,2835.0,12.0,79.0,29.0,208.0,25,30,25,46.0,38.0,77750.0,15964.0,79.408739388
Michigan,Grand Traverse,3754.0,123.0,133.0,420.0,451.0,19,28,18,48.0,56.0,116612.0,30119.0,80.26257087
Michigan,Gratiot,4184.0,18.0,44.0,68.0,167.0,24,46,23,46.0,40.0,90322.0,20453.0,77.566092467
Michigan,Hillsdale,4709.0,12.0,26.0,71.0,156.0,25,35,23,38.0,43.0,92797.0,22261.0,77.340515881
Michigan,Houghton,3345.0,24.0,66.0,67.0,188.0,22,26,19,47.0,32.0,91130.0,16795.0,78.459732316
Michigan,Huron,3656.0,15.0,48.0,44.0,142.0,23,39,26,46.0,43.0,89183.0,21677.0,77.080245513
Michigan,Ingham,4127.0,305.0,104.0,1155.0,395.0,19,31,20,45.0,44.0,106935.0,21624.0,78.293249342
Michigan,Ionia,4829.0,16.0,25.0,92.0,142.0,23,37,27,45.0,31.0,98351.0,27573.0,78.822281207
Michigan,Iosco,3693.0,12.0,48.0,49.0,195.0,25,34,28,48.0,31.0,76890.0,21463.0,75.416678
